ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
688525.SH,20241129,59.77,57.0,60.79,55.3,56.4,3.37,0.0598,67761727.0,3947133958.0
688523.SH,20241129,21.51,20.41,22.2,20.07,20.46,1.05,0.0513,12559480.0,265426547.0
688522.SH,20241129,57.6,53.85,58.54,52.9,53.85,3.75,0.0696,13120872.0,729785130.0
688521.SH,20241129,51.93,49.0,52.52,46.73,48.9,3.03,0.062,51279129.0,2549718141.0
688520.SH,20241129,39.0,37.69,39.95,37.37,37.71,1.29,0.0342,9293806.0,358669286.0
688519.SH,20241129,21.88,21.8,22.27,20.45,21.45,0.43,0.02,5882259.0,126161275.0
688518.SH,20241129,19.65,19.45,19.99,17.83,19.49,0.16,0.0082,54209189.0,1033473093.0
688517.SH,20241129,14.29,13.98,14.47,13.6,13.9,0.39,0.0281,10234912.0,144175303.0
688516.SH,20241129,47.61,46.01,48.3,44.82,46.21,1.4,0.0303,26321495.0,1221077504.0
688515.SH,20241129,89.39,89.56,90.87,81.5,88.95,0.44,0.0049,8994200.0,777281933.0
688513.SH,20241129,33.0,32.5,33.53,31.76,32.5,0.5,0.0154,5475905.0,179180314.0
688512.SH,20241129,13.43,13.23,13.85,11.8,13.09,0.34,0.026,101263863.0,1311595720.0
688511.SH,20241129,19.83,19.79,20.18,17.89,19.99,-0.16,-0.008,11712769.0,222747924.0
688510.SH,20241129,17.13,16.46,17.28,16.12,16.46,0.67,0.0407,14596143.0,246840494.0
688509.SH,20241129,4.48,4.22,4.52,4.11,4.22,0.26,0.0616,77108257.0,333591093.0
688508.SH,20241129,45.55,44.69,46.29,42.88,44.88,0.67,0.0149,15120027.0,672766830.0
688507.SH,20241129,65.05,62.22,66.56,58.72,62.61,2.44,0.039,5526432.0,347712745.0
688506.SH,20241129,216.02,193.07,225.0,192.78,195.32,20.7,0.106,8330350.0,1756851517.0
688505.SH,20241129,8.46,8.23,8.53,8.14,8.23,0.23,0.0279,12419214.0,103562763.0
688503.SH,20241129,60.97,51.61,61.79,49.29,51.21,9.76,0.1906,50357700.0,2748709514.0
688502.SH,20241129,267.83,263.96,282.3,235.01,264.84,2.99,0.0113,8504997.0,2191052348.0
688501.SH,20241129,15.05,13.8,15.18,13.75,13.82,1.23,0.089,9814123.0,143967232.0
688500.SH,20241129,39.1,42.8,43.09,37.63,41.01,-1.91,-0.0466,13494587.0,528518617.0
688499.SH,20241129,27.75,27.59,28.97,26.28,27.21,0.54,0.0198,45241195.0,1256808534.0
688498.SH,20241129,142.84,131.1,154.0,124.5,129.5,13.34,0.103,24652918.0,3478256343.0
688496.SH,20241129,9.89,9.94,10.09,9.01,9.88,0.01,0.001,22342174.0,213933156.0
688489.SH,20241129,37.39,36.0,37.99,34.5,35.72,1.67,0.0468,4601194.0,168007331.0
688488.SH,20241129,9.39,9.14,9.6,8.95,9.16,0.23,0.0251,21448117.0,199397495.0
688486.SH,20241129,62.4,61.5,64.5,55.5,61.5,0.9,0.0146,8599620.0,523265979.0
688485.SH,20241129,9.85,9.76,9.95,9.27,9.76,0.09,0.0092,6649470.0,64573703.0
688484.SH,20241129,38.68,36.6,39.76,34.18,36.35,2.33,0.0641,57426470.0,2122122626.0
688480.SH,20241129,30.68,28.44,31.25,28.04,28.46,2.22,0.078,3404192.0,102233155.0
688479.SH,20241129,19.78,18.86,19.97,18.4,18.71,1.07,0.0572,3563720.0,68537094.0
688478.SH,20241129,32.96,31.63,33.45,29.9,31.18,1.78,0.0571,11907914.0,380226820.0
688475.SH,20241129,31.93,31.21,32.1,30.03,31.21,0.72,0.0231,13262865.0,414117939.0
688472.SH,20241129,14.26,12.6,14.34,12.48,12.5,1.76,0.1408,139596879.0,1893310780.0
688469.SH,20241129,5.9,5.25,5.98,5.18,5.25,0.65,0.1238,585317927.0,3275261238.0
688468.SH,20241129,7.39,7.0,7.42,6.92,6.98,0.41,0.0587,29824591.0,214990627.0
688466.SH,20241129,15.96,16.0,16.59,14.5,15.64,0.32,0.0205,10900506.0,169333090.0
688459.SH,20241129,9.99,9.83,10.07,9.54,9.81,0.18,0.0183,11280498.0,110986477.0
688458.SH,20241129,33.5,35.6,36.49,32.0,35.0,-1.5,-0.0429,13968571.0,475987120.0
688456.SH,20241129,32.8,32.31,33.42,30.2,32.3,0.5,0.0155,9668789.0,306243257.0
688455.SH,20241129,11.54,11.28,12.59,11.28,11.3,0.24,0.0212,21703788.0,255687437.0
688450.SH,20241129,24.26,23.99,25.21,23.31,23.9,0.36,0.0151,3057778.0,74237290.0
688449.SH,20241129,50.98,66.66,70.01,50.93,11.25,39.73,3.5316,49749311.0,2884273565.0
688448.SH,20241129,34.45,33.81,35.21,30.5,33.79,0.66,0.0195,10591673.0,348801561.0
688443.SH,20241129,28.35,26.15,30.05,25.7,26.12,2.23,0.0854,11929273.0,336755952.0
688439.SH,20241129,57.0,57.97,60.21,55.7,58.04,-1.04,-0.0179,10289920.0,591982565.0
688435.SH,20241129,35.18,34.01,36.0,32.0,33.51,1.67,0.0498,6153771.0,209333945.0
688433.SH,20241129,23.4,18.9,25.17,18.42,19.06,4.34,0.2277,34769416.0,741298365.0
688432.SH,20241129,12.28,11.98,12.45,11.33,11.87,0.41,0.0345,33789529.0,402608801.0
688429.SH,20241129,23.41,24.23,24.6,21.37,24.04,-0.63,-0.0262,20812447.0,471610236.0
688428.SH,20241129,13.98,13.13,14.3,12.72,12.9,1.08,0.0837,29977356.0,410607369.0
688426.SH,20241129,21.3,21.34,22.33,20.3,20.9,0.4,0.0191,4420801.0,94037063.0
688425.SH,20241129,4.76,4.77,4.84,4.57,4.79,-0.03,-0.0063,126526715.0,599470403.0
688420.SH,20241129,24.46,23.32,24.55,23.02,23.32,1.14,0.0489,1917525.0,45811112.0
688419.SH,20241129,34.79,33.09,35.35,32.09,33.04,1.75,0.053,6085780.0,206792830.0
688418.SH,20241129,33.1,32.0,39.78,29.0,32.66,0.44,0.0135,87728520.0,2959963068.0
688416.SH,20241129,34.85,33.2,36.18,32.2,33.01,1.84,0.0557,6429714.0,219426810.0
688410.SH,20241129,12.62,12.87,13.12,12.21,12.87,-0.25,-0.0194,14292338.0,180532645.0
688409.SH,20241129,61.78,58.86,63.8,55.8,58.84,2.94,0.05,23601397.0,1403919448.0
688408.SH,20241129,79.5,77.33,80.66,74.6,77.69,1.81,0.0233,13670497.0,1058153090.0
688403.SH,20241129,9.42,9.21,9.57,8.92,9.2,0.22,0.0239,53425033.0,494641385.0
688401.SH,20241129,27.85,27.16,28.12,26.11,26.91,0.94,0.0349,10559409.0,288007570.0
688400.SH,20241129,25.0,23.7,26.02,22.0,23.5,1.5,0.0638,44169181.0,1053749855.0
688399.SH,20241129,70.2,76.95,76.96,68.06,76.0,-5.8,-0.0763,4269459.0,305345102.0
688398.SH,20241129,15.2,14.6,15.4,14.3,14.61,0.59,0.0404,6565178.0,97825979.0
688396.SH,20241129,50.36,49.65,51.2,48.6,49.65,0.71,0.0143,32020277.0,1593419581.0
688395.SH,20241129,18.6,18.05,18.85,17.23,18.05,0.55,0.0305,2850215.0,52108241.0
688393.SH,20241129,20.18,19.8,21.66,19.08,18.47,1.71,0.0926,13226698.0,268224432.0
688392.SH,20241129,47.08,47.38,47.47,43.7,46.98,0.1,0.0021,4728628.0,216617694.0
688391.SH,20241129,32.85,31.3,33.15,30.65,31.25,1.6,0.0512,6487395.0,207245209.0
688390.SH,20241129,47.96,47.0,48.63,45.83,47.17,0.79,0.0167,23885178.0,1133137157.0
688389.SH,20241129,16.19,15.61,16.44,15.35,15.53,0.66,0.0425,14987448.0,237686361.0
688388.SH,20241129,15.17,14.6,15.58,13.64,14.59,0.58,0.0398,59395642.0,878258727.0
688387.SH,20241129,6.27,6.13,6.33,5.93,6.12,0.15,0.0245,135927577.0,835176037.0
688386.SH,20241129,33.04,31.87,33.88,31.5,31.87,1.17,0.0367,2160094.0,70333756.0
688385.SH,20241129,41.58,38.7,42.72,37.6,38.52,3.06,0.0794,48709714.0,1956951616.0
688383.SH,20241129,49.67,50.33,50.5,47.13,49.63,0.04,0.0008,5222029.0,255131066.0
688382.SH,20241129,10.53,9.65,11.05,9.64,9.71,0.82,0.0844,48727702.0,504017203.0
688381.SH,20241129,20.26,19.76,20.6,18.81,19.61,0.65,0.0331,14819050.0,292766179.0
688380.SH,20241129,27.85,26.51,28.2,25.37,26.64,1.21,0.0454,30485990.0,815768090.0
688379.SH,20241129,23.51,22.41,24.24,21.93,22.4,1.11,0.0496,7686115.0,178681593.0
688378.SH,20241129,24.42,26.0,26.8,22.85,25.85,-1.43,-0.0553,34241727.0,839505540.0
688377.SH,20241129,15.51,14.42,15.82,14.03,14.13,1.38,0.0977,12477907.0,188612188.0
688376.SH,20241129,36.58,36.6,37.49,34.81,36.22,0.36,0.0099,5105333.0,184801189.0
688375.SH,20241129,52.6,49.04,52.99,47.49,49.2,3.4,0.0691,10129716.0,510802012.0
688373.SH,20241129,5.59,5.09,5.73,5.04,5.05,0.54,0.1069,60522322.0,325210454.0
688372.SH,20241129,63.0,66.59,66.75,62.15,66.59,-3.59,-0.0539,10751490.0,689917217.0
